id,property_id,unit_id,business_name,primary_contact,email,phone,industry,annual_revenue,employee_count,lease_start_date,move_in_reason
121b61eb8eb94186a93039302ea0f277,74e9e9a2aeca40c8aebfd5f07e6f9718,59dcb87d7abf426da3fec2d3817296f9,"Matthews, Burns and Huang",Steven Smith,jjohnson@doyle.org,001-640-311-6408x668,General Business,1M–5M,278,2023-05-10,Relocation
7d3c3664010f40b4801d1c9aa87b2ecb,f8453f7be3734c6e83207fccd77edd75,2826f90c7ad541d4a84f79d3cdd13d01,"Simpson, Oneal and Ewing",Elizabeth Nelson,davisrichard@nichols-welch.org,748-658-1256x219,General Business,5M–25M,348,2023-06-18,Expansion
a5ede3ed481444029a839994b81aa4c7,a97f0ac689624571bda25f67f1ba8129,85cbe558c7eb49c7afb4ef87eee129bf,"Smith, Trujillo and Collins",Jocelyn Watson,lindsay98@harvey.net,422-501-7952,General Business,5M–25M,404,2020-12-04,Expansion
da6f4f72e29d4537bdf0b33958520082,5924eaa726a84810bf924defa86d1b07,d9e143d6583446c3a42084fefe558a6e,Woods Group,Paul Kelly,haroldcurtis@holmes.com,+1-374-563-8661x7664,General Business,<1M,288,2023-07-14,Relocation
0e058c56a6c848d6a84bbd2ea6fa2ffe,ec8d76169b9f47968c394937e8575aac,9ad7590837d94e95a8da9a57c2df23c2,Lopez-Shelton,Joseph Carson,ngarcia@garza.com,7814204842,General Business,25M+,401,2022-05-07,Relocation
740cdcf186754bccb1b182dbed9a4c3e,a2285cbe4eb9443d8ff64c6927f2bff8,8b6a267c9ebc4a669faf54ad77349947,Wilson-Thompson,Alicia Osborne,ubond@hunter-porter.org,+1-486-268-6766x5969,General Business,5M–25M,238,2021-12-05,Expansion
93befccbf5af4a8b820c998d2b79606a,fdf47009b4714f9da762c21758271b2b,8187c0cb5f9a40daa81528e57a8bb777,Santana-Mullins,Benjamin Baker,phyllis86@brown-cisneros.net,(966)692-2448x271,General Business,1M–5M,294,2025-06-16,Expansion
2717939c71ea45b587c371276b252e7c,74e9e9a2aeca40c8aebfd5f07e6f9718,4d95b03dfabd46a68562e2754da3868c,Collier Inc,Amy Taylor,alexaprice@jensen.com,317.493.7801x3784,General Business,5M–25M,262,2024-11-12,Relocation
a4bb2aaff5104066b6615b69620e603c,3ead7e7aea814dc3ad70aa712ca0982f,da3f76f8fdab44528807d4ace6987ba7,Ryan and Sons,Joshua Moon,bryan38@sampson-bush.com,324.219.7722x63414,General Business,1M–5M,398,2024-06-25,Expansion
1eab2a8ea94c4fbf9e5d54805870a33d,274d6a082abc4de091a10bc562745591,a058254bfc714983ad6209f16199d8fc,"Valentine, Williams and Garcia",David Morton,rogersstephanie@manning.com,453.401.7815,General Business,5M–25M,89,2020-10-08,Expansion
b40d9c344b874a548e5ed72057711802,589a3f06b32c446fa8c5b48791248c80,60067dfe539041a58b939e2ba304610c,Roman-Martinez,Stephanie Myers,qsimpson@flores-bruce.info,+1-348-336-9012x610,General Business,1M–5M,343,2021-06-04,Expansion
5f2c83183fa446409a0acd874b716eb5,ea2f0fc90e65423498b01b174798b47b,618219fc923b4be3afc94184c9feeab7,"Miller, Salazar and Weber",Molly Christian,kristinmcdowell@murphy.org,654-848-4675x511,General Business,5M–25M,487,2020-09-20,Relocation
63b6baf47a36479cad0f6bd67b984708,47e30298dee04846be4076fba3670486,5a0b753a12284333bea13f4c256ecccb,"Oliver, Torres and Wolfe",Jason Wilson,zshannon@mendoza-olson.info,(919)598-1823x133,General Business,1M–5M,417,2025-05-04,Relocation
79115cdf052c41b5a66f3881f05c9022,a2285cbe4eb9443d8ff64c6927f2bff8,bec95dd0b386463a8b030899bcbade96,"Bauer, Knight and Morris",Sarah Ramirez,mullinsnathaniel@lynn.net,917-795-6062x6054,General Business,25M+,464,2023-06-07,Expansion
8b1f2fe7cade4493bb4ae581a1b92483,ea2f0fc90e65423498b01b174798b47b,f1ff110234194c938296c6cfb5eaad49,"Johnson, Perez and Williams",Diana Jones,zacharynelson@walsh.com,685-655-8734x3385,General Business,1M–5M,312,2024-06-05,Relocation
dc4c72a247944320acadd180c0ce1f52,c1ca754d15e2405c8b15f05797349756,95c976a2432a443ab608378e502d62a4,Price and Sons,Lisa Arnold,anthony07@barber-thomas.com,215-913-6397,General Business,<1M,336,2021-01-21,Relocation
7c01c8f9ab7849f68464855241559bc7,c07a607a5f0d4e34877c338e5c207a95,4ff3e4edc47e4b4389889e42bf0e5be4,Suarez Ltd,Shawn Mahoney,novakcharles@garcia.info,+1-674-513-0145x2940,General Business,<1M,252,2021-08-09,Relocation
e63c0426835d4722812d52af9e3b9511,b787cabc72cf4471ab5cf7e7d7220652,a10bd9cac8374af786246d6e3a213247,Morris-Sandoval,Jason Hunt,michaelmills@dunn.com,968.772.6464,General Business,1M–5M,346,2022-06-07,Expansion
a530b17aeb9f4b25bbf2a82dd0387d4b,ea2f0fc90e65423498b01b174798b47b,771f368b1a1248a38e76dedc1e4079da,Davis-Hall,Victor Gilbert,rwhite@morton.com,(578)564-3352x9711,General Business,25M+,226,2023-05-26,Expansion
80374a98f0504a949962d72ad7348929,d7afc3d42ccf47e08b6f18a05b065e89,8f270129ed1e4eee951fd47223febb7e,"Watson, Hobbs and Estes",Brent Brown,bradley20@long-valdez.org,278.869.9132,General Business,<1M,291,2023-10-22,Expansion
e74ca35859124ab6bbaa0946c53b93fa,c07a607a5f0d4e34877c338e5c207a95,1ed1cbb7d3f344b582a21c0cb60996e7,"Monroe, Palmer and Howard",Jordan Oconnor,epacheco@rasmussen.com,(715)312-5855,General Business,25M+,142,2024-02-25,Expansion
b4da769a33454561b335f67cdf19493a,d2487532722d440ca9398034ae92ec04,daed6ab1a7a249848295d824465272ca,Rice Inc,Mark Hudson,jerry70@nguyen.com,+1-679-790-9246x544,General Business,5M–25M,245,2022-10-01,Relocation
2f16cdb9db364f7c91a2869d04dfb4f8,d2487532722d440ca9398034ae92ec04,360fbf557b6848538e18e9b4e983c0f8,"Davis, Mann and Campbell",Abigail Abbott,bethanyholland@hughes.com,683-586-8955x13717,General Business,25M+,91,2022-02-06,Expansion
2639bd343f6c4f34b6337c3c7739187e,c8cc4a5421fc4a06a9e250a8bb2369ac,18ea71baa0c54af5ba61f51b1487e566,Howell Ltd,Alicia Jackson,mwarner@gonzalez-moran.org,503.993.0553,General Business,<1M,141,2023-11-12,Relocation
a3a96506ef824500ae71141ce9790309,ea2f0fc90e65423498b01b174798b47b,45afc1d0e24b45d5a653b4380b8fd9df,Olson-Perry,Michael Osborn,vernonsandoval@forbes-mcdonald.com,471-551-3634x23228,General Business,1M–5M,477,2020-12-18,Expansion
6bb18716195b4fd4b3c519048fd5515e,c07a607a5f0d4e34877c338e5c207a95,34bc4282d2774039bea7f817f56edf30,"Miller, Calderon and Sandoval",Madison Chen,pnichols@smith.com,(325)472-6365,General Business,5M–25M,287,2021-06-18,Relocation
824cdf6aea04417e8fc8b69da5c4d2a3,80a91db642c348cf8715bba4ae06654c,55e02296e4894504b9320c51a0a0a16d,Wilson Group,Karen Fuentes,mrice@lyons-case.info,535-662-3155x9025,General Business,1M–5M,176,2024-07-09,Relocation
b7d9eaca42cd49139b6f6e552204fecf,6f86ccdb6587431eacce5e5ead5db795,f09e197a8b324641995670e100115eaf,Davis-Johnson,David Gonzales,yrodriguez@murray.com,(787)747-6720x292,General Business,1M–5M,191,2023-03-03,Expansion
fe0117885d7e46c294ea0efdfcb6a0b1,b17b65f2c5154ec2b379033c9180ba4b,42d8d6a8b898411cba8662a2eda9976b,Thomas-Edwards,Ryan Schultz,xrubio@thompson-johnson.org,966.641.4281x911,General Business,<1M,464,2021-08-02,Relocation
338ee14cb0404040ada773211605add1,a2285cbe4eb9443d8ff64c6927f2bff8,aca70a66c63e412590b2c0119395c225,Terry-Robinson,Robin Hahn,scottdamon@mcpherson.com,682-576-1742,General Business,1M–5M,155,2021-02-02,Expansion
30c7be0ac59f43f4a8e666a8a9342ef9,274d6a082abc4de091a10bc562745591,f98a555a65cf4a8589a3cb4c87b1fe6d,"Foster, Williams and Brewer",Kaitlyn Neal,eharvey@buckley.com,707-530-3733,General Business,<1M,278,2023-07-02,Expansion
ccd3ecc8d02443f7bc98cb11c15968a0,8ff9cf5d8f654be4887965fa989ef1a4,12a4da56d0234fe58ed56978b8fcfdc5,Crawford-Evans,Kimberly Ruiz,nwilliams@adams.com,001-947-302-0413,General Business,<1M,255,2023-02-07,Relocation
2ad667fd68f2416f8d3b120d48a6a02f,4f1b05789b854a78b68452d6759bd67f,88567533242847a0a14f0e1bf8a6ae38,Wright-Lewis,Heather Smith,jesuscastillo@johnson-anthony.net,001-467-915-4395x9697,General Business,1M–5M,436,2023-03-21,Expansion
58daedbe61784faead52a92a7d0d7a4c,f8453f7be3734c6e83207fccd77edd75,4de22aebd3794b6d9e2087604ec01d51,Douglas Inc,Christopher Lane,edavis@smith.com,(213)791-3576,General Business,5M–25M,169,2023-02-05,Relocation
19b7a154c64c46f19de88a6b8433e6ad,8ae5f2dcfd0b48c985ce63f89565692d,f7be8581c88a4faab343a238367544cc,Gardner-Robertson,Brandy Christian,klopez@matthews.org,001-699-731-5670x607,General Business,1M–5M,204,2023-02-09,Expansion
e5e5f1b2fc1242f0a3401d552671b4de,8ff9cf5d8f654be4887965fa989ef1a4,d4e6de302a944beb9f6f719e0d0e6dec,"Mcfarland, Lewis and Anderson",Amanda Chapman,ocherry@young.com,001-985-313-0718x68109,General Business,25M+,203,2021-04-24,Relocation
d6e7b3b3f48640f89f801d56d15ceb4b,05bc072d112642fea142531f3732d557,afa2288b635748d3874f415bd86032cc,"Henry, Cruz and Schmidt",Shari Butler,michellewilson@garcia.net,448.614.4390x284,General Business,1M–5M,370,2025-03-04,Relocation
523c351600b2491cbcc23e23e9ca3505,a62adeef7b324fb09be6d6e5e6bb1ce0,8ef13712dedc48eba67bbf8013352b61,Martinez Ltd,Kayla Camacho,xkirby@trujillo.com,651.860.0020x09142,General Business,<1M,226,2023-12-28,Relocation
2e68ff2f7f624a61b657854e1db1288c,a2285cbe4eb9443d8ff64c6927f2bff8,860952fb5c6f4c968bb6cc07a540e8cc,Cain LLC,William Jones,gregorymorse@shah.info,932-927-3986,General Business,25M+,259,2020-08-07,Expansion
cfa7e9f5dd2f4595b79587468a3c008a,9a1c6750e43242e48993c7bed757ae85,ef551cae67a54497bd9ffb1b81028179,Matthews Group,Luis Pratt,daniel38@miller.com,985.824.4056x830,General Business,25M+,144,2023-11-29,Relocation
583bc3e01aec46c59c563eed520edabb,e7660be5536c4e47a8a022f0bd2edb59,dfa5fc0e08bb4ce6b0fd12033559dd80,Lam Inc,Carla Smith,sstephenson@flores-grant.com,001-716-937-9024x1264,General Business,1M–5M,203,2023-04-10,Expansion
3364c148a32b4fb984d2f6c59fc3f19d,121658313446400d961ab5f4e8adbf04,bd4db1a7c6d7415789aed66b2cd3546c,"Day, Schultz and Mccarthy",Jessica Gallagher,brett73@newman.org,(323)677-5159,General Business,<1M,337,2024-10-08,Relocation
e053319fd0b34a758dd283dad319e22b,4048c193d3314cbb93aba057f43797fa,78cab03de3b44bb8815adcc7a4a228c3,"Wong, Williams and Parker",Jennifer Williamson,johnsmith@brown-rios.org,277.340.7613x7643,General Business,1M–5M,248,2024-08-09,Expansion
4da1b8358e7848c1a0a58b2d9e1db4c8,0687eadad7804f2bb178e5e8b81c0140,dcc8a1719fc64e57a9c63035d538b791,"Navarro, Martin and Rogers",Cheryl Miller,christinaalvarado@barnett.info,493-802-2071,General Business,1M–5M,219,2025-06-20,Expansion
f32ab74f94b24af08a4e8e7e684638bb,e3ce7e063f834f949b6b996e03d33e3a,4bdf70faa85b4e7288ac4099071bdba0,Smith-Garcia,Debra Woodard,beth07@smith.com,001-926-722-3057x1687,General Business,5M–25M,97,2021-07-16,Expansion
e541e42020cd447fbf0f08402918527d,ea2f0fc90e65423498b01b174798b47b,02b1701c35234ae1975e8d2ebe8d09a6,Valenzuela PLC,Lisa Ferguson,crystal59@henry-robertson.com,001-788-515-2495x324,General Business,5M–25M,243,2020-08-17,Expansion
a72af2a68447462bae273e9680c68ed2,b17b65f2c5154ec2b379033c9180ba4b,0e3fb18200fe45f6a3c73c452c71a6fb,"Mcdaniel, Price and Smith",Rose Hart,wpayne@martinez.com,865-759-2026x0512,General Business,1M–5M,461,2020-11-28,Expansion
2f37516d126f46a68b781105625c3268,d7afc3d42ccf47e08b6f18a05b065e89,77e9b5abf644450dbc01deacb57442a2,"Peterson, Freeman and Walsh",Cassandra Wilson,robert00@wilson.biz,001-524-855-8664,General Business,1M–5M,495,2021-06-25,Relocation
16825e1d09de48fd83f2d2d54daacf18,eb4235c3a65c417d981ccea9ad76839b,f8d2846dabd44365ad23e27b7ae8026f,"Wallace, Johnson and Cummings",Andrea Johnson,jessicahickman@flores.net,273.617.3548,General Business,<1M,158,2021-09-18,Expansion
418219775eb04e448f21ddb8bde83612,274d6a082abc4de091a10bc562745591,60495c8da6704feaa740f56701aac51f,Sanchez Group,Danielle Freeman,julie27@hull.biz,596-459-0682x800,General Business,25M+,174,2022-02-11,Expansion
49eca6189c864e3a92091a71738b2f17,ab97adf4517f4a39a1c91c19ab1367fe,2b35916e81504e8c8f9f622efee627c1,Walker Inc,Jason Decker,andersonjackson@edwards-vaughan.net,+1-820-967-1362x51752,General Business,1M–5M,332,2023-10-12,Relocation
e345f93d499b4e608ab6198f38a20e52,fcd7c1f4bc7a4989bcbf95f233d6372e,968ef1354aea45f3afd68e31239bde3e,"Wilson, Newman and Rice",Grace Thompson,dsantiago@williams-sexton.org,564-861-6905,General Business,25M+,288,2020-12-04,Relocation
f9ad0db88c6343b6b3240afb70139509,9a1c6750e43242e48993c7bed757ae85,1808060a73624cea9942ac244834afb6,Torres Ltd,Kimberly Anderson,chambersmatthew@vazquez-patterson.com,2182584998,General Business,5M–25M,234,2022-07-26,Relocation
83cb8e2d54d748358291c086880a7b5f,f9a6e806e0e34f04889e8c74834e2ef2,e006eb4ca16b4ab78d741c48028137d6,Cole-Le,Lisa Davis,thompsonbrianna@underwood.com,001-990-969-5634x32760,General Business,<1M,461,2025-07-18,Relocation
31963c8e143747d4a45f6eba5587a6ed,2395b8d0efeb4dffb04d34dbbe0245ae,c816d2f638694072ad32d71f12adcbbb,"Goodman, Porter and Walsh",Karen Bush,linda72@rowe.org,001-529-303-5203x232,General Business,1M–5M,239,2024-03-27,Relocation
f983bafc97cf4ad98ef554415b16959a,ea2f0fc90e65423498b01b174798b47b,ecdc7f8534524097abb61c1bfbdc598e,"Davidson, Webb and Lee",Christopher Shah,michaelgray@king.com,765.665.8053x32859,General Business,<1M,338,2025-05-19,Expansion
d15af31aef704e5ea038d6fd182afaea,0687eadad7804f2bb178e5e8b81c0140,4fd8afece72f44bcb7a39927f73bccb6,Weaver-Ford,Rhonda Williams,adam49@golden-lopez.com,(712)838-8261x10001,General Business,<1M,183,2022-05-21,Relocation
dcca13a988884c669387e503c014ee9e,b17b65f2c5154ec2b379033c9180ba4b,7a0b655aafa44bd3a4cf0714c6f81809,"Buck, Cook and Bates",Karen Armstrong,benjamin83@moore-mccarthy.com,594-915-3413x85657,General Business,1M–5M,150,2025-04-26,Relocation
285b392e45ad489a9360bedea4169f6e,05bc072d112642fea142531f3732d557,b5ff88062ad24e73a7f9e59c746ba141,Jones PLC,Patrick Skinner,samantha51@hudson.com,490-276-4576,General Business,25M+,341,2020-11-26,Expansion
184d11439d8c4f75ad158f433db90da9,815fcfdfd5ab4a9f9db1938c43fd9f3d,5ebc20ca180244b38b6a4e719a0ad734,Hansen-Tucker,Mrs. Sharon Salas,lwoods@pena-reed.org,794-342-5112x05119,General Business,5M–25M,181,2023-09-01,Relocation
13841a5b3f4d43318e70fc5f3ec07536,4048c193d3314cbb93aba057f43797fa,d3a369931524426aac4fff09da7a179d,"Stewart, King and Crane",Barbara Berry,william17@moody-perry.com,778-915-2576,General Business,25M+,136,2023-05-08,Relocation
161537e13ca64f31b77614de7f423f3b,31d40cce933e4e29ba710bd36504efd5,02ecde8982d1463ba7e199a7db9194aa,"Allison, Burke and Blankenship",Amanda Mendoza,stricklandjoshua@garcia-haney.com,623-486-6847,General Business,1M–5M,418,2020-07-26,Relocation
b77d8dad5c204148b72b951eaf7be680,274d6a082abc4de091a10bc562745591,25a2b131588f4c21917a776627122870,"Haas, Williams and Mosley",Erica Marquez,medinasummer@martin.com,001-307-630-5347x279,General Business,<1M,318,2021-11-25,Expansion
ff747a55a69645dea8656353001b196f,c07a607a5f0d4e34877c338e5c207a95,bb2858e3e68b4c729b1b524e86bc5d0d,Oconnor-Allen,Timothy Fowler,mackenziejohnson@collins.com,599.687.5019x98038,General Business,<1M,441,2021-12-21,Expansion
dcf7c9d55c8e4a8497cd0a83696d8e5b,46e535dcbe0e4f4987c3331c6100b45b,f04e3afcf6bd4d1fb04c374ba0daf0b0,"Burnett, Lynch and Cherry",Kari Evans,davidfoster@osborne-pham.com,001-955-753-7302x2000,General Business,1M–5M,481,2022-06-26,Expansion
f544df8c647849b691ec734c6b6ddb6e,57e217c5387d4711815590f353ad5421,d6ed67f4c7e24874a66eae4341c6cd45,"Ross, Henderson and Thomas",Kristina Sexton,tneal@hebert-bell.net,912-231-9446,General Business,1M–5M,54,2024-02-26,Expansion
833db88597f0451297d0d98ecbc5bb4a,0687eadad7804f2bb178e5e8b81c0140,2749eb1d254e46ad9af039b550a0c47c,"Nelson, Ross and Mills",Veronica Smith,jody17@singh-costa.net,(786)508-2729,General Business,5M–25M,80,2022-02-09,Relocation
01900650648541a28e597ea351a81ec8,eb4235c3a65c417d981ccea9ad76839b,89c9cb8d194b4cbc9a30c9998a857512,Gay PLC,Paige Hernandez,raymond99@nelson-davis.com,672.492.9469,General Business,<1M,53,2024-12-14,Relocation
9677ff1aa701463e92ddcb421e56657c,eb4235c3a65c417d981ccea9ad76839b,0fed591df7784d9d83d4cdf806de4f03,Lane and Sons,Jennifer Moore,douglashamilton@mcdonald.com,+1-877-752-6018x6188,General Business,<1M,321,2020-12-01,Relocation
6694a30a2dd647daa2e964b7a08d2d51,31d40cce933e4e29ba710bd36504efd5,746bf86ca905415887e35526a92f6428,Molina LLC,Alicia Hobbs,halemadison@black-medina.org,877-813-0332,General Business,<1M,307,2023-03-20,Relocation
188df89f312047cc9e763d97645cc0ba,a62adeef7b324fb09be6d6e5e6bb1ce0,788a7b3b2ca74b5bbb33cf34daa64574,"Williams, Berry and Davies",Scott Young,aaronrobertson@mcknight.com,684-977-5751x118,General Business,<1M,99,2022-10-11,Expansion
0de147ac969e4dfca619738001338620,7119dc51e6854096b0f293eb7f8c5eb0,956481eb2a47442e98b20e461f38a19f,"Taylor, Jordan and Kelley",Amber Hernandez,richardlarson@torres-black.com,541.681.1098,General Business,1M–5M,367,2023-02-15,Relocation
e73d604551b1447191d7aed8e7ee951f,2395b8d0efeb4dffb04d34dbbe0245ae,b0c8372b18734d1d8b45200f96fd5a65,Robinson PLC,Maurice Nguyen,gonzalezteresa@gentry.com,624-985-1492x217,General Business,5M–25M,457,2022-08-05,Relocation
5c76bee74fed43339e27c427015220d6,8ae5f2dcfd0b48c985ce63f89565692d,4ce8734d9b5247f9b6ef91acfd56b852,Shaw-Conner,Lindsay Delacruz,angela89@hall.org,001-720-991-2881x125,General Business,5M–25M,257,2021-10-01,Relocation
b6c48185b479483ba7089c49efe7c9df,e3ce7e063f834f949b6b996e03d33e3a,f4a6f9bdfa0a431a928c2b0021eadd86,Jimenez-Kemp,Andrew Mcintyre,xfisher@powell.info,+1-675-907-2081,General Business,1M–5M,203,2023-09-22,Expansion
719dca02582942568f2a9fd4c1fe27ba,becf4cd792664380833150e058c01fa4,97281df75c2741b398aa9144df8ef4a8,Cabrera Group,Richard Huffman,ronald91@kelley.info,001-445-412-4388x6945,General Business,<1M,257,2022-01-21,Relocation
1c1f9cad09ab4ff68593e95f5d926d9f,274d6a082abc4de091a10bc562745591,b5875d6186fd43ff8986fcf558920891,Ware-Monroe,Emily Scott,robinsonjohnathan@cain.com,691-207-8380x73664,General Business,25M+,78,2021-03-08,Expansion
dd8e6aa01f5c46b4b3645d9ddc343ba6,b787cabc72cf4471ab5cf7e7d7220652,782dc9da8e364d7590fddf7ce8c3a0da,Jimenez Group,John Dalton,barbara01@davis.org,777-652-5837x2675,General Business,<1M,305,2020-08-13,Relocation
12c750767c2c4b6580742eed5e32d09d,a62adeef7b324fb09be6d6e5e6bb1ce0,64ce103a1a64408f9c105b2a523ececb,"Wu, Heath and Palmer",Patrick Newton,zacharyroberts@rubio.com,+1-930-814-6190x5840,General Business,<1M,320,2021-12-01,Expansion
053c08f4f9ea41f284b70dcb678658ce,becf4cd792664380833150e058c01fa4,a5c95a5fef954b3681ae692ca78393c0,"Williams, White and Clark",David Perez,uwilkerson@oconnor-robinson.biz,599.370.4131,General Business,1M–5M,494,2022-08-26,Relocation
67e5cb09f20440619f67bb877c0c4b24,ff93ad65cf104e1287ca24cd181819e7,344170df18ae4219819c7325d6c8f5f9,Sanders LLC,Kathleen Brown,cgilbert@jarvis.net,(911)434-6854,General Business,<1M,88,2022-05-07,Relocation
0571e6fcee0942868b5509f2db4a4159,c1ca754d15e2405c8b15f05797349756,8f46846920184726899402aeb5395235,Morse Group,Phillip Hines,ialvarez@mueller.com,981.433.5286,General Business,1M–5M,485,2022-02-25,Relocation
958c6e032175497d99881c2eb4adbfe2,274d6a082abc4de091a10bc562745591,c428be6201d7487aa826d9a2a9ef2050,Rush Inc,Robert Harper,robinsonevelyn@barker-rojas.com,5474931439,General Business,1M–5M,350,2022-02-11,Expansion
a2133a5b460c4589a3aec4d77ada60ad,b787cabc72cf4471ab5cf7e7d7220652,fd8896ee2f574510ad7d32458b5e88f1,"Gray, Smith and Mcdonald",David Collins,adamslucas@peters-burgess.com,(297)987-7939x596,General Business,<1M,203,2021-08-02,Expansion
0cd6d05465d547b7ab13ef78d788ce8a,e77519ac0c9240ac81c888a23bd9a472,8e0c3dc6fa9e45bcab913d3b65c77225,Moore-English,Javier Rubio,jasonmckinney@meyers.com,609-843-3765x194,General Business,25M+,396,2023-11-02,Relocation
0683fa9b352944dcab21b556b8dd696b,5924eaa726a84810bf924defa86d1b07,5b3498dd9c4a450aba67cff1c4b0adf6,Gilbert Ltd,Stacey Sanders,oyoung@wallace-berry.info,(713)610-1874x3794,General Business,1M–5M,454,2024-06-30,Expansion
7acac9de9a604d949dcafc2aae0b589c,a97f0ac689624571bda25f67f1ba8129,468506d5fcb74819ad8614817c4e8fde,"Hudson, King and Martin",Jenna Ross,jennifer24@ibarra-hayes.com,(895)886-2559,General Business,<1M,100,2020-10-20,Relocation
a9a0c58c3d6d47e68bdf0b66c0f0b8d4,cab495652c284c9da365f44746442796,ec949dfed8404d0db621130b36c77077,"Khan, Schultz and Choi",Carol Thomas,fwu@schneider-jackson.com,(696)897-6202,General Business,<1M,224,2022-01-21,Relocation
ae72a0043b514c7995186965472c2177,31d40cce933e4e29ba710bd36504efd5,6d4dbbfec14b4c47beaa6f6a2c27cd4d,Anderson-Mills,Michael Castillo,jeremy35@nelson.com,665-981-6193,General Business,<1M,374,2021-12-27,Relocation
14555842202747cbaa76ca6fbb384ecb,4f1b05789b854a78b68452d6759bd67f,4330093f2cf144f0abfae6c871280371,Arnold Inc,James Day,andrewgilbert@freeman.com,(964)905-6192x179,General Business,25M+,166,2023-08-16,Relocation
50ae54a4be65453cb00c2adefc753eb3,fcd7c1f4bc7a4989bcbf95f233d6372e,6bbe4f1f780e4830ace407f4b3aaad63,Garcia-Steele,Jeffrey Davila,alexandermiller@fischer.info,7613775237,General Business,25M+,145,2024-06-29,Relocation
55d4a92d5fc244c692a9ffe7e01f7326,4048c193d3314cbb93aba057f43797fa,8c4eb69bdeb74778aa61c4d1051874e1,"Rivera, Johnson and Crawford",Sheila Dixon,srobinson@duncan.com,5455309346,General Business,5M–25M,458,2022-09-08,Expansion
bdff72eab2704a16b667248aa53a3bc9,47a0f02e52994751a3ca3ab530a1290f,8f9e4b9ed79a4f6682e9227eba252607,Estrada-Sims,Tracy Benton,merrittnathan@ramsey.biz,860-957-0103,General Business,<1M,187,2024-02-17,Expansion
a0490d6cbf9e4bf6a4154d2e35ad0757,ea2f0fc90e65423498b01b174798b47b,8c17d2021b194c8a8a589c7eb43dd76b,"Taylor, Flores and Maxwell",Michael Haas,julielyons@oliver.com,(261)283-7119x882,General Business,1M–5M,428,2022-02-14,Relocation
b226316bdff94bf18cb8439bb707b4b0,05bc072d112642fea142531f3732d557,5c483d451227434eb85e41dc0a4ba2ae,"Price, Buck and Jackson",Melissa Wallace,mdavidson@smith-kim.org,8156842898,General Business,5M–25M,104,2024-08-25,Expansion
5966e292b96b4f208cb4ba8f039c92ab,ff93ad65cf104e1287ca24cd181819e7,face685a750e433e8004e501f9816c33,Estrada Ltd,Jennifer Nichols,richard30@manning.com,001-633-733-1490x595,General Business,5M–25M,277,2021-08-12,Relocation
1106021448fd488e9687a5dee8bd6e3c,b17b65f2c5154ec2b379033c9180ba4b,b377e0e3af6a4f208cf2b59eadb67e43,"Banks, Webster and Johnson",Megan Reynolds,perryangela@young-johnson.com,240-226-1084x6675,General Business,<1M,117,2021-05-28,Expansion
1f43a76cee1a4039b06973c5a539224a,a2285cbe4eb9443d8ff64c6927f2bff8,54449a35b25f44ffb9ec485ff3ab3ca3,Page-Owens,Karen Mack,glovernicholas@greene.com,(453)398-0418x18414,General Business,25M+,279,2025-01-08,Relocation
5869aeac6b7f460c81082133556f7780,f1785adda02b418ab11c2e8be0bddd56,ab90e48528334e61b0a5dfb666274782,Blanchard-Patterson,Michael Chapman,wsmith@abbott.biz,001-727-278-6369x570,General Business,<1M,95,2022-03-15,Relocation
30a5a15322064c5fafee3d43ba1e97fc,31d40cce933e4e29ba710bd36504efd5,3ae5206158944bffa307c9c5fb728cd5,Luna-Singh,Joseph Odonnell,anthonypeters@bruce-anderson.com,+1-411-304-2077x77145,General Business,5M–25M,492,2021-03-10,Relocation
83dca7026cb945eeaf51022bc3a02ce4,80a91db642c348cf8715bba4ae06654c,73db383c153e48dea1d33a9ac897b122,Gonzalez-Fischer,Michelle Sandoval,oruiz@hoffman.com,001-825-977-1860x632,General Business,5M–25M,261,2023-12-28,Relocation
46932a06886746678d7cbaee84ca6307,c1ca754d15e2405c8b15f05797349756,b979e6d037f74cbe8a0ea658bef84098,Arias Inc,Sonya Greene,charles64@jennings.biz,+1-985-568-2332x3107,General Business,1M–5M,342,2022-09-04,Expansion
a3e86ff4651946059bd97abe0216c80b,cab495652c284c9da365f44746442796,7541c2d6ac624e88a05dedc7f2870086,"Strickland, Jones and Mcmahon",William Adams,garygonzales@harris-benjamin.com,(588)591-9906x1581,General Business,1M–5M,121,2024-11-27,Relocation
777e00f83fab46bda0539b16bb8fcc3d,fcd7c1f4bc7a4989bcbf95f233d6372e,2040217b738d454b950855c3185127c3,"Mills, Mueller and Pierce",Alexandra Huang,mercermichelle@keller.com,001-319-657-1114x08836,General Business,5M–25M,302,2024-05-05,Expansion
6d5dd283c691410e96ce0ef322fe8f4b,8ff9cf5d8f654be4887965fa989ef1a4,cb648ad3b2b747108002bdb1f7bc90cc,Grant-Ramirez,Derek Walters,jocelyn10@patrick-anderson.com,495-249-5526x18101,General Business,1M–5M,272,2023-10-05,Relocation
605363ed083b4ac8911a5c85a8ffefeb,5924eaa726a84810bf924defa86d1b07,e1c09effc9e247018c8db65e82832e7f,"Adams, Brooks and Richmond",Aaron Kline,davidestrada@sanchez.net,664.424.6259x48620,General Business,5M–25M,297,2021-05-28,Expansion
